chr,start,end,Dm,segregation_site,theta_pi,theta_s,geneid
4,1,44,-1.70312299002296,2,0.00236081944553975,0.0136012940995972,largedata/Dm/gene_CG/cg_input/GRMZM2G084498_cg.out
1,1,450,-1.89538156241068,307,0.155609041699938,0.314625783189222,largedata/Dm/gene_CG/cg_input/GRMZM2G084513_cg.out
4,1,72,3.49435172325073,28,0.32832733665422,0.165807115774362,largedata/Dm/gene_CG/cg_input/GRMZM2G084515_cg.out
5,1,87,0.131628656955862,20,0.109140987023029,0.105195261655857,largedata/Dm/gene_CG/cg_input/GRMZM2G084521_cg.out
9,1,553,-1.67305811394978,404,0.183458224745906,0.330934493108453,largedata/Dm/gene_CG/cg_input/GRMZM2G084525_cg.out
1,1,75,-1.59678021303977,61,0.207221768690382,0.3663617595448,largedata/Dm/gene_CG/cg_input/GRMZM2G084540_cg.out
10,1,118,-1.81496303853297,18,0.038391006253851,0.0793852564113654,largedata/Dm/gene_CG/cg_input/GRMZM2G084547_cg.out
10,1,24,-1.67503041437067,3,0.0107266518015657,0.0372784501392024,largedata/Dm/gene_CG/cg_input/GRMZM2G084576_cg.out
1,1,28,-1.95631817716051,3,0.00557491568884809,0.0324320613705422,largedata/Dm/gene_CG/cg_input/GRMZM2G084583_cg.out
10,1,112,0.112580105232572,94,0.377478896132788,0.366349576476065,largedata/Dm/gene_CG/cg_input/GRMZM2G084586_cg.out
1,1,73,-2.53445845860788,57,0.0972204643650784,0.316302601036456,largedata/Dm/gene_CG/cg_input/GRMZM2G084587_cg.out
3,1,203,-1.17371310286697,138,0.210767069411311,0.307652047228074,largedata/Dm/gene_CG/cg_input/GRMZM2G084606_cg.out
5,1,29,-1.52788671710232,2,0.00538252867283123,0.0207248244006547,largedata/Dm/gene_CG/cg_input/GRMZM2G084609_cg.out
3,1,98,-1.36881271114415,43,0.130404840707577,0.20879877144272,largedata/Dm/gene_CG/cg_input/GRMZM2G084647_cg.out
5,1,100,-0.439186874118385,23,0.0917839153801042,0.104787177077382,largedata/Dm/gene_CG/cg_input/GRMZM2G084684_cg.out
3,1,155,2.59244194593901,131,0.59830732485236,0.35263761516226,largedata/Dm/gene_CG/cg_input/GRMZM2G084694_cg.out
7,1,27,-1.96785523037918,22,0.156565564875457,0.355073695537212,largedata/Dm/gene_CG/cg_input/GRMZM2G084716_cg.out
6,1,106,-1.49483735914708,50,0.131295718993192,0.221897704615624,largedata/Dm/gene_CG/cg_input/GRMZM2G084719_cg.out
8,1,65,-2.16884137722011,6,0.00549893822916318,0.0253482169769284,largedata/Dm/gene_CG/cg_input/GRMZM2G084727_cg.out
10,1,85,-0.801072265809814,48,0.199962512069764,0.256133028440201,largedata/Dm/gene_CG/cg_input/GRMZM2G084729_cg.out
9,1,118,-2.27521452987695,14,0.00939238202338129,0.032044444872547,largedata/Dm/gene_CG/cg_input/GRMZM2G084739_cg.out
7,1,62,1.20252319966285,10,0.0974355098602838,0.0713175230021469,largedata/Dm/gene_CG/cg_input/GRMZM2G084757_cg.out
3,1,54,-0.85357733255717,30,0.186563088229247,0.244898791123048,largedata/Dm/gene_CG/cg_input/GRMZM2G084762_cg.out
6,1,100,-1.68949416790176,51,0.125545390686013,0.2331770710833,largedata/Dm/gene_CG/cg_input/GRMZM2G084767_cg.out
3,1,86,0.236070961328686,68,0.365743988941331,0.343708976863017,largedata/Dm/gene_CG/cg_input/GRMZM2G084779_cg.out
1,1,76,-2.346804557361,7,0.00546862142366852,0.0277992377545368,largedata/Dm/gene_CG/cg_input/GRMZM2G084783_cg.out
4,1,114,-1.47887674510299,68,0.167440166839918,0.27951317861699,largedata/Dm/gene_CG/cg_input/GRMZM2G084791_cg.out
3,1,195,-1.95841772080483,146,0.157420820449139,0.33159605981,largedata/Dm/gene_CG/cg_input/GRMZM2G084794_cg.out
3,1,389,-1.33118233803704,274,0.206849619757203,0.320797765516674,largedata/Dm/gene_CG/cg_input/GRMZM2G084802_cg.out
6,1,82,-2.33819042942671,6,0.00380337243684472,0.0220056866321182,largedata/Dm/gene_CG/cg_input/GRMZM2G084806_cg.out
6,1,117,-2.52448853439766,14,0.00745545632434748,0.0338264751481827,largedata/Dm/gene_CG/cg_input/GRMZM2G084812_cg.out
2,1,500,-1.16194569688261,343,0.216835132401847,0.314112857593329,largedata/Dm/gene_CG/cg_input/GRMZM2G084819_cg.out
1,1,104,-2.29875114508629,8,0.00439838743732584,0.0204983206576292,largedata/Dm/gene_CG/cg_input/GRMZM2G084825_cg.out
2,1,126,-1.11915761851516,59,0.146203355665768,0.210280852777783,largedata/Dm/gene_CG/cg_input/GRMZM2G084863_cg.out
4,1,81,1.56745799515379,27,0.210090783900439,0.145905394158539,largedata/Dm/gene_CG/cg_input/GRMZM2G084868_cg.out
2,1,123,-0.833595650465859,48,0.137735769009226,0.178448824345824,largedata/Dm/gene_CG/cg_input/GRMZM2G084881_cg.out
4,1,165,-1.76877686634124,12,0.0148045700369412,0.0314333781325985,largedata/Dm/gene_CG/cg_input/GRMZM2G084885_cg.out
5,1,52,-2.26938027111419,8,0.0133550995162278,0.0518575385208499,largedata/Dm/gene_CG/cg_input/GRMZM2G084891_cg.out
6,1,206,-1.77346830971281,169,0.204554487843113,0.389388867435621,largedata/Dm/gene_CG/cg_input/GRMZM2G084899_cg.out
2,1,146,0.440059983439092,85,0.283036092819862,0.252944559987139,largedata/Dm/gene_CG/cg_input/GRMZM2G084928_cg.out
2,1,74,0.28248936698599,50,0.329441306531996,0.305818206498453,largedata/Dm/gene_CG/cg_input/GRMZM2G084938_cg.out
1,1,161,-1.50213994117579,81,0.139063231837799,0.234087950346744,largedata/Dm/gene_CG/cg_input/GRMZM2G084940_cg.out
5,1,270,-0.641108665426814,141,0.190377806925515,0.22993219538329,largedata/Dm/gene_CG/cg_input/GRMZM2G084942_cg.out
9,1,178,-0.261669666331806,102,0.223954065895883,0.240955691923218,largedata/Dm/gene_CG/cg_input/GRMZM2G084944_cg.out
9,1,43,-1.70329280405378,2,0.00241579422775924,0.0139202346855396,largedata/Dm/gene_CG/cg_input/GRMZM2G084947_cg.out
2,1,121,-2.11118465592931,4,0.00171636527577215,0.00987015243508597,largedata/Dm/gene_CG/cg_input/GRMZM2G084958_cg.out
9,1,153,-1.01336233725477,69,0.148551051397054,0.204853512903748,largedata/Dm/gene_CG/cg_input/GRMZM2G084968_cg.out
8,1,40,-2.50125160333338,13,0.0252285434613307,0.107179402199077,largedata/Dm/gene_CG/cg_input/GRMZM2G084979_cg.out
4,1,236,-1.82502839207047,145,0.148595890823138,0.290899608705097,largedata/Dm/gene_CG/cg_input/GRMZM2G084984_cg.out
4,1,96,-1.1733785583707,48,0.157175371900994,0.23148995810178,largedata/Dm/gene_CG/cg_input/GRMZM2G085000_cg.out
3,1,62,0.470539220947253,23,0.194709331454286,0.171880257773999,largedata/Dm/gene_CG/cg_input/GRMZM2G085005_cg.out
3,1,91,-0.930486976240166,33,0.123471393801156,0.166422036506429,largedata/Dm/gene_CG/cg_input/GRMZM2G085019_cg.out
8,1,17,-1.71533997745278,2,0.00612347429432205,0.0356854728909788,largedata/Dm/gene_CG/cg_input/GRMZM2G085035_cg.out
8,1,983,-1.65375667711465,754,0.192695088015506,0.343929762552461,largedata/Dm/gene_CG/cg_input/GRMZM2G085038_cg.out
6,1,140,-1.44547988865267,65,0.130961922231658,0.215527620073289,largedata/Dm/gene_CG/cg_input/GRMZM2G085042_cg.out
4,1,76,-2.08896265071533,6,0.00611305357364656,0.0235442842984436,largedata/Dm/gene_CG/cg_input/GRMZM2G085054_cg.out
8,1,69,-1.70051010017599,2,0.00150475982355536,0.00864809622162601,largedata/Dm/gene_CG/cg_input/GRMZM2G085068_cg.out
3,1,495,1.57559969583756,456,0.576086813848286,0.405827916899042,largedata/Dm/gene_CG/cg_input/GRMZM2G085078_cg.out
5,1,117,-1.12921983413682,24,0.064811668126867,0.0950283238408571,largedata/Dm/gene_CG/cg_input/GRMZM2G085089_cg.out
8,1,165,0.707731025781267,83,0.258746898749885,0.217172724601251,largedata/Dm/gene_CG/cg_input/GRMZM2G085111_cg.out
3,1,275,-2.62004151318723,19,0.0040810683203389,0.0188604427134359,largedata/Dm/gene_CG/cg_input/GRMZM2G085113_cg.out
1,1,75,-0.274772775422956,19,0.107137084872173,0.116270827357673,largedata/Dm/gene_CG/cg_input/GRMZM2G085116_cg.out
5,1,84,-2.29875114508629,8,0.00544562254145104,0.0253788731951599,largedata/Dm/gene_CG/cg_input/GRMZM2G085117_cg.out
2,1,109,-0.652357926955669,63,0.210545192258128,0.255950491921796,largedata/Dm/gene_CG/cg_input/GRMZM2G085153_cg.out
3,1,102,-2.41408987400948,7,0.00356674164864894,0.020621943555535,largedata/Dm/gene_CG/cg_input/GRMZM2G085176_cg.out
1,1,102,-2.16884137722011,6,0.00350422534211379,0.0161532755245132,largedata/Dm/gene_CG/cg_input/GRMZM2G085189_cg.out
1,1,38,-1.70428100409458,2,0.00273413609106671,0.0157691837571427,largedata/Dm/gene_CG/cg_input/GRMZM2G085198_cg.out
2,1,19,-1.30685230264492,1,0.00273413609106671,0.0157691837571427,largedata/Dm/gene_CG/cg_input/GRMZM2G085199_cg.out
1,1,162,-2.08415784450852,6,0.00251733106546632,0.0101705808858046,largedata/Dm/gene_CG/cg_input/GRMZM2G085210_cg.out
10,1,309,2.37572735444807,95,0.213771950229168,0.130247079446762,largedata/Dm/gene_CG/cg_input/GRMZM2G085236_cg.out
9,1,129,1.12705333481885,88,0.377639270678839,0.289462150284581,largedata/Dm/gene_CG/cg_input/GRMZM2G085246_cg.out
1,1,236,-2.03923828885851,162,0.143210369654579,0.315562555425095,largedata/Dm/gene_CG/cg_input/GRMZM2G085249_cg.out
8,1,217,-0.63543672689299,146,0.256714001018245,0.309429019413387,largedata/Dm/gene_CG/cg_input/GRMZM2G085254_cg.out
2,1,72,-2.244898149769,7,0.00645631018152119,0.0284601069807067,largedata/Dm/gene_CG/cg_input/GRMZM2G085260_cg.out
3,1,215,-0.280678651599535,125,0.231067737551006,0.249922555538771,largedata/Dm/gene_CG/cg_input/GRMZM2G085266_cg.out
2,1,112,-1.13026172675036,50,0.136591950173171,0.197747852463074,largedata/Dm/gene_CG/cg_input/GRMZM2G085295_cg.out
5,1,52,-0.112396575763733,51,0.434478927956213,0.448243719886656,largedata/Dm/gene_CG/cg_input/GRMZM2G085301_cg.out
5,1,23,-1.29961660183037,3,0.0178753703997326,0.0396659223926626,largedata/Dm/gene_CG/cg_input/GRMZM2G085320_cg.out
5,1,13,-2.0772387167899,10,0.108707433673045,0.303444350019799,largedata/Dm/gene_CG/cg_input/GRMZM2G085336_cg.out
6,1,50,-0.154654168443067,45,0.37238332037318,0.388908527942,largedata/Dm/gene_CG/cg_input/GRMZM2G085378_cg.out
3,1,23,-1.30558929514286,1,0.00225804956241434,0.0130053459309736,largedata/Dm/gene_CG/cg_input/GRMZM2G085392_cg.out
8,1,150,-1.44454301406142,57,0.104963225383099,0.173070351962406,largedata/Dm/gene_CG/cg_input/GRMZM2G085402_cg.out
5,1,20,-2.5779370030892,14,0.0673918984977749,0.285054347211132,largedata/Dm/gene_CG/cg_input/GRMZM2G085405_cg.out
8,1,21,-1.02633552034525,1,0.00499729908168712,0.0142544961338548,largedata/Dm/gene_CG/cg_input/GRMZM2G085408_cg.out
9,1,1039,-1.9547916360664,805,0.166337529568761,0.346323108247502,largedata/Dm/gene_CG/cg_input/GRMZM2G085409_cg.out
1,1,76,-1.93219968624122,4,0.00414264467164957,0.0164030125400426,largedata/Dm/gene_CG/cg_input/GRMZM2G085411_cg.out
3,1,69,-0.696058040575043,58,0.298281856658934,0.368125329409177,largedata/Dm/gene_CG/cg_input/GRMZM2G085420_cg.out
1,1,188,-1.74355234333163,127,0.16712261959069,0.314201942146521,largedata/Dm/gene_CG/cg_input/GRMZM2G085427_cg.out
8,1,76,0.503973073176128,34,0.218904206790565,0.192020056940458,largedata/Dm/gene_CG/cg_input/GRMZM2G085438_cg.out
5,1,12,-2.20109634987805,6,0.0437740749777161,0.176965006072623,largedata/Dm/gene_CG/cg_input/GRMZM2G085460_cg.out
7,1,32,-1.5623495986909,2,0.00491939054758387,0.0194785773913006,largedata/Dm/gene_CG/cg_input/GRMZM2G085467_cg.out
5,1,97,2.56660075426209,55,0.403649845573957,0.237233551682773,largedata/Dm/gene_CG/cg_input/GRMZM2G085469_cg.out
1,1,125,0.00885687496268722,71,0.249227908897249,0.248630552994103,largedata/Dm/gene_CG/cg_input/GRMZM2G085474_cg.out
6,1,101,-1.69907935424184,2,0.00102774612048638,0.00589870258493856,largedata/Dm/gene_CG/cg_input/GRMZM2G085483_cg.out
3,1,29,-1.65069306727093,7,0.0361335514310627,0.080948452891963,largedata/Dm/gene_CG/cg_input/GRMZM2G085504_cg.out
3,1,21,-2.3219899770794,9,0.0354698278926822,0.140825506805995,largedata/Dm/gene_CG/cg_input/GRMZM2G085509_cg.out
5,1,45,-2.24895639464381,5,0.00578210345655976,0.0336594339360612,largedata/Dm/gene_CG/cg_input/GRMZM2G085513_cg.out
6,1,171,-0.0928979306132871,132,0.340039178036588,0.348736048608844,largedata/Dm/gene_CG/cg_input/GRMZM2G085530_cg.out
4,1,170,0.172799886858525,112,0.307663665851578,0.29399561951419,largedata/Dm/gene_CG/cg_input/GRMZM2G085547_cg.out
3,1,11,-1.03280113478399,1,0.00956380072255319,0.0274319384298219,largedata/Dm/gene_CG/cg_input/GRMZM2G085550_cg.out
7,1,75,-0.381014590295018,36,0.199775616168611,0.223275373534705,largedata/Dm/gene_CG/cg_input/GRMZM2G085565_cg.out
9,1,56,0.235884559682759,50,0.403698931334027,0.379193444954525,largedata/Dm/gene_CG/cg_input/GRMZM2G085568_cg.out
4,1,141,-1.13131224639867,91,0.204855086016434,0.294845022620249,largedata/Dm/gene_CG/cg_input/GRMZM2G085573_cg.out
3,1,189,1.02113697196874,110,0.327456600088485,0.25686080236916,largedata/Dm/gene_CG/cg_input/GRMZM2G085577_cg.out
6,1,159,-0.66789695595367,56,0.130129295795011,0.159096097669278,largedata/Dm/gene_CG/cg_input/GRMZM2G085582_cg.out
5,1,59,-2.27240333301153,33,0.0921056317621917,0.249632429467659,largedata/Dm/gene_CG/cg_input/GRMZM2G085587_cg.out
8,1,31,-2.37956663362782,20,0.0956329735777592,0.296840416421727,largedata/Dm/gene_CG/cg_input/GRMZM2G085600_cg.out
8,1,74,0.554032105757031,50,0.334142057960115,0.290120132883763,largedata/Dm/gene_CG/cg_input/GRMZM2G085602_cg.out
7,1,148,-0.668318757186153,22,0.056197762763365,0.0693007810715275,largedata/Dm/gene_CG/cg_input/GRMZM2G085604_cg.out
5,1,113,-1.05482426464653,65,0.183896004470681,0.257757307481608,largedata/Dm/gene_CG/cg_input/GRMZM2G085613_cg.out
7,1,251,-1.62948262403615,146,0.149392134324637,0.26530572406507,largedata/Dm/gene_CG/cg_input/GRMZM2G085630_cg.out
6,1,148,0.221205650176028,54,0.169750450035581,0.160080220943213,largedata/Dm/gene_CG/cg_input/GRMZM2G085641_cg.out
5,1,16,-1.71665881668211,2,0.00650769802381432,0.0379715380515403,largedata/Dm/gene_CG/cg_input/GRMZM2G085646_cg.out
1,1,58,-2.12981300510288,43,0.141636776647475,0.341150867085585,largedata/Dm/gene_CG/cg_input/GRMZM2G085653_cg.out
4,1,103,-2.23795937070928,5,0.00252148342571301,0.0145336928994266,largedata/Dm/gene_CG/cg_input/GRMZM2G085661_cg.out
7,1,86,-0.32695357107754,64,0.296220095703916,0.325125469289121,largedata/Dm/gene_CG/cg_input/GRMZM2G085670_cg.out
6,1,89,-2.25091509771474,19,0.0328587436269032,0.0928203773549262,largedata/Dm/gene_CG/cg_input/GRMZM2G085675_cg.out
5,1,29,2.55145861825321,29,0.760165824955148,0.44377229412806,largedata/Dm/gene_CG/cg_input/GRMZM2G085678_cg.out
1,1,133,-0.397067410455753,108,0.315897300780249,0.353716396349183,largedata/Dm/gene_CG/cg_input/GRMZM2G085691_cg.out
4,1,16,-2.3328787154019,8,0.0398878800595633,0.168496415923166,largedata/Dm/gene_CG/cg_input/GRMZM2G085711_cg.out
3,1,70,-0.484642531450471,39,0.206127666785887,0.237995944955529,largedata/Dm/gene_CG/cg_input/GRMZM2G085713_cg.out
4,1,82,0.85461626930715,45,0.296341335077699,0.240008579587866,largedata/Dm/gene_CG/cg_input/GRMZM2G085718_cg.out
5,1,110,-0.0664713737317725,63,0.252529620776759,0.257176777852648,largedata/Dm/gene_CG/cg_input/GRMZM2G085747_cg.out
4,1,53,1.04381987377328,24,0.255369558596237,0.197200206751649,largedata/Dm/gene_CG/cg_input/GRMZM2G085750_cg.out
4,1,68,-1.80649509558385,3,0.00305037712615432,0.0131571000491303,largedata/Dm/gene_CG/cg_input/GRMZM2G085751_cg.out
9,1,72,-2.33994736578345,6,0.00433291934699331,0.0251098051119964,largedata/Dm/gene_CG/cg_input/GRMZM2G085812_cg.out
1,1,102,0.98345534048186,19,0.109221778534898,0.0852482969858928,largedata/Dm/gene_CG/cg_input/GRMZM2G085825_cg.out
1,1,140,0.546548395476181,89,0.310886733578009,0.270882308512401,largedata/Dm/gene_CG/cg_input/GRMZM2G085827_cg.out
2,1,190,-0.662403571173079,84,0.167273503896547,0.20372432792348,largedata/Dm/gene_CG/cg_input/GRMZM2G085833_cg.out
4,1,87,-1.35766083807523,13,0.0415131779298424,0.0691921422337107,largedata/Dm/gene_CG/cg_input/GRMZM2G085836_cg.out
10,1,70,-2.75952102829167,16,0.0127526392088711,0.0733738777856449,largedata/Dm/gene_CG/cg_input/GRMZM2G085845_cg.out
6,1,108,0.380051200586133,75,0.33665605287607,0.305227345324982,largedata/Dm/gene_CG/cg_input/GRMZM2G085849_cg.out
4,1,55,-1.94704942713708,3,0.00283371381662046,0.0163482648486648,largedata/Dm/gene_CG/cg_input/GRMZM2G085854_cg.out
4,1,133,-2.47989572323292,14,0.0121977761747254,0.0452866889116606,largedata/Dm/gene_CG/cg_input/GRMZM2G085856_cg.out
1,1,37,3.72874856828021,23,0.526291812600408,0.255444829560086,largedata/Dm/gene_CG/cg_input/GRMZM2G085872_cg.out
1,1,21,-1.59618448608003,14,0.135547190029705,0.25826887674282,largedata/Dm/gene_CG/cg_input/GRMZM2G085873_cg.out
1,1,191,0.396569420269208,74,0.192202873156296,0.173557381662619,largedata/Dm/gene_CG/cg_input/GRMZM2G085885_cg.out
10,1,25,-1.02523976667206,1,0.00419597967779312,0.0119575225708909,largedata/Dm/gene_CG/cg_input/GRMZM2G085892_cg.out
6,1,32,-0.204368464128045,28,0.34658200705609,0.367675613883806,largedata/Dm/gene_CG/cg_input/GRMZM2G085908_cg.out
1,1,130,-0.580726110121165,45,0.133135861672045,0.158354966421542,largedata/Dm/gene_CG/cg_input/GRMZM2G085909_cg.out
8,1,83,-2.11619503487141,62,0.142711314358509,0.336159572420086,largedata/Dm/gene_CG/cg_input/GRMZM2G085921_cg.out
2,1,77,-1.70003888196361,2,0.00134830962295311,0.00774552847132901,largedata/Dm/gene_CG/cg_input/GRMZM2G085924_cg.out
5,1,153,-0.696929344208333,81,0.19061649260907,0.234894457605984,largedata/Dm/gene_CG/cg_input/GRMZM2G085926_cg.out
9,1,51,-1.8540780271471,29,0.128717171227624,0.26635749172763,largedata/Dm/gene_CG/cg_input/GRMZM2G085932_cg.out
2,1,216,-0.135884762873215,61,0.123182813408091,0.127910437504282,largedata/Dm/gene_CG/cg_input/GRMZM2G085939_cg.out
6,1,61,-1.47418639135731,45,0.191140264338632,0.321206229645142,largedata/Dm/gene_CG/cg_input/GRMZM2G085941_cg.out
7,1,163,-1.37687076520059,81,0.147255858950162,0.234480286079726,largedata/Dm/gene_CG/cg_input/GRMZM2G085948_cg.out
4,1,123,0.790923850220431,78,0.336577538998551,0.277214413646173,largedata/Dm/gene_CG/cg_input/GRMZM2G085960_cg.out
6,1,20,-1.30648745408944,1,0.00259723508051456,0.0149736215315737,largedata/Dm/gene_CG/cg_input/GRMZM2G085964_cg.out
5,1,129,-2.45943871689072,12,0.0050963842147084,0.0239309382380519,largedata/Dm/gene_CG/cg_input/GRMZM2G085967_cg.out
6,1,143,-0.902165524240326,70,0.179284173537907,0.237237689774212,largedata/Dm/gene_CG/cg_input/GRMZM2G085970_cg.out
1,1,28,-1.30453113280567,1,0.00185442410193687,0.0106682737289748,largedata/Dm/gene_CG/cg_input/GRMZM2G085974_cg.out
10,1,478,-1.9968681830755,392,0.168791993330902,0.360674610899768,largedata/Dm/gene_CG/cg_input/GRMZM2G085998_cg.out
1,1,106,-0.5811066197371,36,0.131104288246152,0.156186969209728,largedata/Dm/gene_CG/cg_input/GRMZM2G086003_cg.out
10,1,121,-0.853697544486358,102,0.286425283096475,0.371994121286594,largedata/Dm/gene_CG/cg_input/GRMZM2G086030_cg.out
5,1,121,-1.55105882627304,54,0.118447894799217,0.205292285539336,largedata/Dm/gene_CG/cg_input/GRMZM2G086032_cg.out
8,1,106,-1.34364701570018,56,0.152498497623158,0.240611441988254,largedata/Dm/gene_CG/cg_input/GRMZM2G086052_cg.out
9,1,87,-0.931984292484931,46,0.180484939380561,0.242388836072965,largedata/Dm/gene_CG/cg_input/GRMZM2G086069_cg.out
1,1,135,-0.566602487115127,54,0.158272904948316,0.187186049348276,largedata/Dm/gene_CG/cg_input/GRMZM2G086072_cg.out
8,1,22,0.278569714646477,2,0.0311291340929862,0.0274319384298219,largedata/Dm/gene_CG/cg_input/GRMZM2G086088_cg.out
1,1,1023,-1.81401912093584,797,0.18471299040509,0.356771293500686,largedata/Dm/gene_CG/cg_input/GRMZM2G086093_cg.out
5,1,43,-0.583203018493715,37,0.31265718353866,0.372823030576783,largedata/Dm/gene_CG/cg_input/GRMZM2G086116_cg.out
1,1,74,-1.79477121713919,27,0.0723487341599309,0.146488392377709,largedata/Dm/gene_CG/cg_input/GRMZM2G086123_cg.out
6,1,70,-0.690571606557236,50,0.258446945736562,0.318643244649997,largedata/Dm/gene_CG/cg_input/GRMZM2G086132_cg.out
10,1,29,-1.95564389555819,3,0.005382065849221,0.0312911623763579,largedata/Dm/gene_CG/cg_input/GRMZM2G086136_cg.out
1,1,164,-0.33218494963846,106,0.261887042202425,0.287612483535186,largedata/Dm/gene_CG/cg_input/GRMZM2G086138_cg.out
5,1,139,-2.37305795267246,107,0.126313887418033,0.349612611437374,largedata/Dm/gene_CG/cg_input/GRMZM2G086202_cg.out
2,1,90,-2.16739615952497,6,0.00460945876841098,0.0198818400742413,largedata/Dm/gene_CG/cg_input/GRMZM2G086210_cg.out
7,1,101,-2.30888366123311,7,0.00524418805070157,0.0232426250877914,largedata/Dm/gene_CG/cg_input/GRMZM2G086231_cg.out
8,1,124,-0.131446144660857,79,0.269185550322735,0.279116064326015,largedata/Dm/gene_CG/cg_input/GRMZM2G086236_cg.out
5,1,82,3.15024731022877,71,0.66438220867703,0.358033806958487,largedata/Dm/gene_CG/cg_input/GRMZM2G086237_cg.out
1,1,115,-0.660330014980516,24,0.0803718241513964,0.0987038656296488,largedata/Dm/gene_CG/cg_input/GRMZM2G086242_cg.out
5,1,41,-1.32369035509074,33,0.212151431851842,0.336045881918937,largedata/Dm/gene_CG/cg_input/GRMZM2G086243_cg.out
1,1,230,-0.63591665282911,150,0.238397407842346,0.28740530773883,largedata/Dm/gene_CG/cg_input/GRMZM2G086258_cg.out
2,1,105,-0.464865617813872,60,0.220638496768185,0.252611483365184,largedata/Dm/gene_CG/cg_input/GRMZM2G086267_cg.out
1,1,189,-2.33727155211748,7,0.00219504200823246,0.0110659768601108,largedata/Dm/gene_CG/cg_input/GRMZM2G086269_cg.out
3,1,47,-1.85159066576457,4,0.00657695948167386,0.0245109135059909,largedata/Dm/gene_CG/cg_input/GRMZM2G086272_cg.out
6,1,85,-2.41641519360928,7,0.0042818189676827,0.0248098065882693,largedata/Dm/gene_CG/cg_input/GRMZM2G086277_cg.out
1,1,32,2.58153948276079,6,0.160287876452532,0.0871200721771117,largedata/Dm/gene_CG/cg_input/GRMZM2G086285_cg.out
5,1,137,0.778598104670914,84,0.317509789750568,0.262276549996825,largedata/Dm/gene_CG/cg_input/GRMZM2G086287_cg.out
6,1,24,-1.30534132013719,1,0.00216385416766004,0.0124594387315601,largedata/Dm/gene_CG/cg_input/GRMZM2G086294_cg.out
10,1,15,-0.823724445997271,11,0.256683343305882,0.340767551272693,largedata/Dm/gene_CG/cg_input/GRMZM2G086303_cg.out
2,1,279,-0.394237386179977,136,0.198721499846157,0.222230300282924,largedata/Dm/gene_CG/cg_input/GRMZM2G086371_cg.out
7,1,227,-1.18346024992154,124,0.171317390206704,0.251148968500535,largedata/Dm/gene_CG/cg_input/GRMZM2G086389_cg.out
6,1,25,-1.54394348129888,20,0.180125841032505,0.323825903753201,largedata/Dm/gene_CG/cg_input/GRMZM2G086401_cg.out
2,1,408,-2.36195960441746,231,0.0975594058029216,0.264244379318544,largedata/Dm/gene_CG/cg_input/GRMZM2G086418_cg.out
2,1,66,-0.916158421602189,62,0.316219523516286,0.421152804091299,largedata/Dm/gene_CG/cg_input/GRMZM2G086430_cg.out
5,1,53,-1.3468953595883,48,0.256145227624171,0.405847050575548,largedata/Dm/gene_CG/cg_input/GRMZM2G086441_cg.out
5,1,29,-1.50416466963493,27,0.232643511841845,0.402784070108541,largedata/Dm/gene_CG/cg_input/GRMZM2G086450_cg.out
8,1,56,-1.71577805190361,27,0.126823210288629,0.243032080851615,largedata/Dm/gene_CG/cg_input/GRMZM2G086464_cg.out
2,1,97,-0.376953893010194,46,0.190365101076757,0.212312604988082,largedata/Dm/gene_CG/cg_input/GRMZM2G086484_cg.out
2,1,29,3.20091321942569,28,0.798223375193991,0.420817911379422,largedata/Dm/gene_CG/cg_input/GRMZM2G086486_cg.out
2,1,259,-0.76112333441491,208,0.283508498378625,0.355938907446614,largedata/Dm/gene_CG/cg_input/GRMZM2G086489_cg.out
10,1,93,-2.23884051489833,5,0.00279302478132919,0.0161116010231776,largedata/Dm/gene_CG/cg_input/GRMZM2G086496_cg.out
5,1,74,0.879160489861957,25,0.185511621621005,0.148681989751075,largedata/Dm/gene_CG/cg_input/GRMZM2G086497_cg.out
7,1,108,-2.34603294750222,9,0.00576182346051372,0.0248523000928016,largedata/Dm/gene_CG/cg_input/GRMZM2G086502_cg.out
10,1,97,-2.17523855989406,7,0.00529911977544387,0.0211250278619679,largedata/Dm/gene_CG/cg_input/GRMZM2G086541_cg.out
10,1,79,3.76961663099046,31,0.331227159733401,0.161268765451536,largedata/Dm/gene_CG/cg_input/GRMZM2G086553_cg.out
2,1,14,-1.02984002930826,1,0.00750595550545658,0.0214747904815923,largedata/Dm/gene_CG/cg_input/GRMZM2G086573_cg.out
2,1,85,-2.11352918993423,4,0.00244425309190002,0.0140853821070636,largedata/Dm/gene_CG/cg_input/GRMZM2G086577_cg.out
3,1,47,-0.54117291378766,25,0.196689348074365,0.232096105156879,largedata/Dm/gene_CG/cg_input/GRMZM2G086583_cg.out
5,1,83,-1.80649509558385,3,0.00249910415154812,0.0107793108836248,largedata/Dm/gene_CG/cg_input/GRMZM2G086587_cg.out
4,1,258,-0.286278107129021,172,0.269574182987097,0.291957569677892,largedata/Dm/gene_CG/cg_input/GRMZM2G086590_cg.out
1,1,335,-1.37747911033489,255,0.214157131282472,0.338727377411738,largedata/Dm/gene_CG/cg_input/GRMZM2G086604_cg.out
9,1,166,-2.90893062765611,30,0.00976747379178586,0.0566156287264132,largedata/Dm/gene_CG/cg_input/GRMZM2G086614_cg.out
8,1,146,-0.108374269869663,52,0.150029787014411,0.154611974710128,largedata/Dm/gene_CG/cg_input/GRMZM2G086636_cg.out
